Current,,
,,
證券代碼,年月日,報酬率％
1235 興泰,2000/11/04,-1.2658
1236 宏亞,2000/11/04,-1.7544
1301 台塑,2000/11/04,-0.9434
1303 南亞,2000/11/04,-2.2222
1304 台聚,2000/11/04,-0.4975
1305 華夏,2000/11/04,-3.397
1307 三芳,2000/11/04,-2.3669
1308 亞聚,2000/11/04,-2.5641
1309 台達化,2000/11/04,0
1310 台苯,2000/11/04,-3.2432
1312 國喬,2000/11/04,-3.0702
1313 聯成,2000/11/04,-2.6316
1314 中石化,2000/11/04,-3.3613
1315 達新,2000/11/04,-0.7937
1316 上曜,2000/11/04,-3.3033
1319 東陽,2000/11/04,0
1321 大洋,2000/11/04,0
1323 永裕,2000/11/04,-0.6993
1324 地球,2000/11/04,-3.3962
1325 恒大,2000/11/04,0
1326 台化,2000/11/04,-2.7451
1402 遠東新,2000/11/04,0
1409 新纖,2000/11/04,-3.4121
1410 南染,2000/11/04,-3.125
1413 宏洲,2000/11/04,-0.8929
1414 東和,2000/11/04,-3.3333
1416 廣豐,2000/11/04,-3.2609
1417 嘉裕,2000/11/04,-0.4831
1418 東華,2000/11/04,6.8966
1419 新紡,2000/11/04,6.8421
1423 利華,2000/11/04,-3.3333
1432 大魯閣,2000/11/04,-2.2989
1434 福懋,2000/11/04,-3.1847
1435 中福,2000/11/04,0.9615
1436 華友聯,2000/11/04,1.2346
1437 勤益控,2000/11/04,-0.6944
1438 三地開發,2000/11/04,-3.2468
1439 中和,2000/11/04,-0.578
1440 南紡,2000/11/04,-0.9756
1441 大東,2000/11/04,-0.4255
1442 名軒,2000/11/04,1.1765
1443 立益,2000/11/04,-2.6128
1444 力麗,2000/11/04,-2.1164
1445 大宇,2000/11/04,-0.6711
1446 宏和,2000/11/04,-2.8571
1447 力鵬,2000/11/04,3.0837
1449 佳和,2000/11/04,0
1451 年興,2000/11/04,-3.3223
1452 宏益,2000/11/04,-3.3186
1453 大將,2000/11/04,3.0303
1454 台富,2000/11/04,0
1455 集盛,2000/11/04,-3.4
1456 怡華,2000/11/04,0
1457 宜進,2000/11/04,-3.112
1459 聯發,2000/11/04,-2.4845
1460 宏遠,2000/11/04,-2.8846
1463 強盛,2000/11/04,0
1464 得力,2000/11/04,-1.0067
1465 偉全,2000/11/04,-2.9412
1466 聚隆,2000/11/04,-2.7523
1467 南緯,2000/11/04,0.6897
1468 昶和,2000/11/04,-1.3605
1470 大統新創,2000/11/04,-3.0612
1471 首利,2000/11/04,-2.9126
1472 三洋紡,2000/11/04,0
1473 台南,2000/11/04,-3.2345
1474 弘裕,2000/11/04,-0.5348
1475 業旺,2000/11/04,-0.5376
1503 士電,2000/11/04,0.5102
1504 東元,2000/11/04,-3.211
1506 正道,2000/11/04,-0.6637
1507 永大,2000/11/04,-2.521
1512 瑞利,2000/11/04,-1.0101
1513 中興電,2000/11/04,-1.4634
1514 亞力,2000/11/04,2.0833
1515 力山,2000/11/04,-2.0305
1516 川飛,2000/11/04,1.1111
1517 利奇,2000/11/04,-3.4483
1519 華城,2000/11/04,0.4566
1521 大億,2000/11/04,-3.4722
1522 堤維西,2000/11/04,-2.2727
1524 耿鼎,2000/11/04,-3.1579
1525 江申,2000/11/04,0
1526 日馳,2000/11/04,-2.439
1527 鑽全,2000/11/04,-3.3058
1528 恩德,2000/11/04,-1.0256
1529 樂士,2000/11/04,-1.087
1530 亞崴,2000/11/04,-3.1579
1531 高林股,2000/11/04,-1.9802
1532 勤美,2000/11/04,-3.352
1535 中宇,2000/11/04,0
1536 和大,2000/11/04,-2.8571
1538 正峰,2000/11/04,0.7813
1540 喬福,2000/11/04,0
1603 華電,2000/11/04,-1.2658
1604 聲寶,2000/11/04,-3.1802
1605 華新,2000/11/04,-2.994
1608 華榮,2000/11/04,-1.2195
1609 大亞,2000/11/04,2.9126
1611 中電,2000/11/04,-3.4091
1612 宏泰,2000/11/04,-3.3816
1614 三洋電,2000/11/04,6.7511
1615 大山,2000/11/04,-2.1739
1616 億泰,2000/11/04,0.8403
1617 榮星,2000/11/04,-1.0811
1618 合機,2000/11/04,-1.0101
1701 中化,2000/11/04,-2.9586
1702 南僑,2000/11/04,-1.4706
1707 葡萄王,2000/11/04,-2.5641
1708 東鹼,2000/11/04,1.5228
1709 和益,2000/11/04,0.4405
1710 東聯,2000/11/04,-3.0928
1711 永光,2000/11/04,-3.0928
1712 興農,2000/11/04,-2.6087
1713 國化,2000/11/04,-2.027
1714 和桐,2000/11/04,1.4706
1717 長興,2000/11/04,-1.5544
1718 中纖,2000/11/04,-3.4221
1720 生達,2000/11/04,-2.5907
1721 三晃,2000/11/04,-3.0303
1722 台肥,2000/11/04,-3.1646
1723 中碳,2000/11/04,-3.2154
1724 台硝,2000/11/04,-2.7273
1725 元禎,2000/11/04,-1.1628
1726 永記,2000/11/04,-3.4014
1727 中華化,2000/11/04,0
1730 花仙子,2000/11/04,1.5748
1731 美吾華,2000/11/04,-2.2989
1732 毛寶,2000/11/04,1.1299
1733 五鼎,2000/11/04,-3.4483
1734 杏輝,2000/11/04,3.2432
1735 日勝化,2000/11/04,-1.4286
1802 台玻,2000/11/04,0.9434
1805 寶徠,2000/11/04,0.6897
1806 冠軍,2000/11/04,-1.2579
1808 潤隆,2000/11/04,0
1809 中釉,2000/11/04,-2.9412
1810 和成,2000/11/04,-3.0303
1903 士紙,2000/11/04,0.4415
1904 正隆,2000/11/04,-3.2468
1905 華紙,2000/11/04,-3.321
1906 寶隆,2000/11/04,0.3559
1907 永豐餘,2000/11/04,-2.8846
1909 榮成,2000/11/04,-3.3898
2002 中鋼,2000/11/04,-2.6455
2006 東和鋼鐵,2000/11/04,0.4587
2007 燁興,2000/11/04,-3.252
2008 高興昌,2000/11/04,-3.3333
2009 第一銅,2000/11/04,-2.3404
2010 春源,2000/11/04,-2.1127
2012 春雨,2000/11/04,-0.551
2013 中鋼構,2000/11/04,1.0929
2014 中鴻,2000/11/04,0
2015 豐興,2000/11/04,-1.5625
2017 官田鋼,2000/11/04,-1.0638
2020 美亞,2000/11/04,-2.7211
2022 聚亨,2000/11/04,-3.3835
2023 燁輝,2000/11/04,0
2024 志聯,2000/11/04,0.5435
2025 千興,2000/11/04,-0.8
2027 大成鋼,2000/11/04,4.4444
2028 威致,2000/11/04,-1.8182
2029 盛餘,2000/11/04,4.3165
2030 彰源,2000/11/04,1.7857
2031 新光鋼,2000/11/04,-1.4493
2032 新鋼,2000/11/04,0.5988
2033 佳大,2000/11/04,-2.8369
2034 允強,2000/11/04,3.125
2102 泰豐,2000/11/04,-3.2086
2103 台橡,2000/11/04,-2.1739
2104 國際中橡,2000/11/04,-1.7647
2105 正新,2000/11/04,-3.211
2106 建大,2000/11/04,-3.3557
2107 厚生,2000/11/04,-3.0075
2108 南帝,2000/11/04,-3.125
2109 華豐,2000/11/04,-2.1978
2201 裕隆,2000/11/04,0.9302
2204 中華,2000/11/04,-2.4316
2206 三陽工業,2000/11/04,-0.8621
2207 和泰車,2000/11/04,0.4831
2301 光寶科,2000/11/04,-3.3613
2302 麗正,2000/11/04,-3.3333
2303 聯電,2000/11/04,-3.2
2305 全友,2000/11/04,-0.8048
2308 台達電,2000/11/04,-3.0973
2312 金寶,2000/11/04,-3.1532
2313 華通,2000/11/04,3.5714
2314 台揚,2000/11/04,-2.9851
2316 楠梓電,2000/11/04,-3.4921
2317 鴻海,2000/11/04,-2.6455
2321 東訊,2000/11/04,-3.4014
2323 中環,2000/11/04,-0.5917
2324 仁寶,2000/11/04,-1.7857
2327 國巨,2000/11/04,1.8315
2328 廣宇,2000/11/04,-3.4722
2329 華泰,2000/11/04,-0.7576
2330 台積電,2000/11/04,-3.1963
2331 精英,2000/11/04,-3.4722
2332 友訊,2000/11/04,-2.0642
2337 旺宏,2000/11/04,0.9901
2338 光罩,2000/11/04,-2.4096
2340 光磊,2000/11/04,-3.2727
2342 茂矽,2000/11/04,-3.4783
2344 華邦電,2000/11/04,1.4749
2345 智邦,2000/11/04,1.4458
2347 聯強,2000/11/04,-2.9197
2348 海悅,2000/11/04,-3.3113
2349 錸德,2000/11/04,-3.3058
2351 順德,2000/11/04,-3.2558
2352 佳世達,2000/11/04,0.2353
2353 宏碁,2000/11/04,-3.0675
2354 鴻準,2000/11/04,-3.4247
2355 敬鵬,2000/11/04,-3.4351
2356 英業達,2000/11/04,-3.3333
2357 華碩,2000/11/04,-1.1905
2358 廷鑫,2000/11/04,-2.027
2359 所羅門,2000/11/04,-3.3473
2360 致茂,2000/11/04,-3.2967
2362 藍天,2000/11/04,-2.8571
2363 矽統,2000/11/04,-2.5316
2364 倫飛,2000/11/04,-2.7027
2365 昆盈,2000/11/04,-2.7273
2367 燿華,2000/11/04,-3.2374
2368 金像電,2000/11/04,-3.4043
2369 菱生,2000/11/04,-3.3784
2371 大同,2000/11/04,-1.0676
2373 震旦行,2000/11/04,-3.3654
2374 佳能,2000/11/04,-0.7018
2375 凱美,2000/11/04,-3.1847
2376 技嘉,2000/11/04,-2.7586
2377 微星,2000/11/04,-3.4188
2379 瑞昱,2000/11/04,-3.1621
2380 虹光,2000/11/04,-2.963
2382 廣達,2000/11/04,-3.0837
2383 台光電,2000/11/04,-3.3058
2385 群光,2000/11/04,-3.125
2387 精元,2000/11/04,2.1754
2388 威盛,2000/11/04,-3.2407
2390 云辰,2000/11/04,-2.8986
2392 正崴,2000/11/04,-3.1056
2393 億光,2000/11/04,-3.4091
2395 研華,2000/11/04,-3.2787
2397 友通,2000/11/04,-3.1949
2399 映泰,2000/11/04,-3.1818
2401 凌陽,2000/11/04,-3.268
2402 毅嘉,2000/11/04,-3.3019
2404 漢唐,2000/11/04,-1.7921
2405 浩鑫,2000/11/04,-3.252
2406 國碩,2000/11/04,0
2408 南亞科,2000/11/04,-2.6786
2409 友達,2000/11/04,-3.4843
2412 中華電,2000/11/04,-3.2609
2413 環科,2000/11/04,-3.1646
2414 精技,2000/11/04,-3.3505
2415 錩新,2000/11/04,-3.1579
2417 圓剛,2000/11/04,-2.6316
2419 仲琦,2000/11/04,-3.3186
2420 新巨,2000/11/04,-3.271
2421 建準,2000/11/04,-3.4286
2423 固緯,2000/11/04,-3.2895
2424 隴華,2000/11/04,-3.2
2425 承啟,2000/11/04,0
2426 鼎元,2000/11/04,-3.5
2427 三商電,2000/11/04,-0.9009
2428 興勤,2000/11/04,-2.1097
2429 銘旺科,2000/11/04,-3.3835
2430 燦坤,2000/11/04,-3.4384
2431 聯昌,2000/11/04,-3.3755
2433 互盛電,2000/11/04,-3.2028
2434 統懋,2000/11/04,-3.2698
2436 偉詮電,2000/11/04,-3.3333
2438 翔耀,2000/11/04,-3.1746
2439 美律,2000/11/04,-3.4483
2441 超豐,2000/11/04,-3.4682
2457 飛宏,2000/11/04,-3.1707
2458 義隆,2000/11/04,0
2459 敦吉,2000/11/04,-2.7027
2460 建通,2000/11/04,-3.1915
2461 光群雷,2000/11/04,-3.4211
2462 良得電,2000/11/04,-3.3898
2464 盟立,2000/11/04,-2.4242
2465 麗臺,2000/11/04,3.4091
2466 冠西電,2000/11/04,-3.2164
2467 志聖,2000/11/04,-3.3708
2468 華經,2000/11/04,-3.2836
2471 資通,2000/11/04,-3.268
2472 立隆電,2000/11/04,-2.8037
2474 可成,2000/11/04,-2.7273
2476 鉅祥,2000/11/04,-3.1447
2477 美隆電,2000/11/04,-3.2258
2478 大毅,2000/11/04,-3.4483
2480 敦陽科,2000/11/04,-3.2432
2481 強茂,2000/11/04,-2.963
2482 連宇,2000/11/04,-0.6024
2483 百容,2000/11/04,-2.8302
2484 希華,2000/11/04,-3.012
2485 兆赫,2000/11/04,-2.8369
2486 一詮,2000/11/04,-1.6216
2488 漢平,2000/11/04,-3.4146
2489 瑞軒,2000/11/04,-1.75
2491 吉祥全,2000/11/04,-1.3699
2492 華新科,2000/11/04,-2.8986
2501 國建,2000/11/04,-1.2346
2504 國產,2000/11/04,-0.9174
2505 國揚,2000/11/04,-3.0769
2506 太設,2000/11/04,-3.271
2509 全坤建,2000/11/04,1.8868
2511 太子,2000/11/04,0.8902
2514 龍邦,2000/11/04,-0.2016
2515 中工,2000/11/04,-2.7607
2516 新建,2000/11/04,-1.5748
2520 冠德,2000/11/04,-0.6536
2524 京城,2000/11/04,-1.4085
2527 宏璟,2000/11/04,1.9802
2528 皇普,2000/11/04,1.6949
2530 華建,2000/11/04,-2.649
2534 宏盛,2000/11/04,-2.6042
2535 達欣工,2000/11/04,0.8264
2536 宏普,2000/11/04,-3.4483
2537 聯上發,2000/11/04,4
2538 基泰,2000/11/04,0
2539 櫻花建,2000/11/04,-3.012
2540 愛山林,2000/11/04,-2.649
2542 興富發,2000/11/04,-3.0303
2543 皇昌,2000/11/04,-1.5152
2545 皇翔,2000/11/04,0.6316
2546 根基,2000/11/04,-2.6157
2548 華固,2000/11/04,-0.5435
2601 益航,2000/11/04,-3.3951
2603 長榮,2000/11/04,-2.1645
2605 新興,2000/11/04,-3.2468
2606 裕民,2000/11/04,-3.125
2607 榮運,2000/11/04,-3.4783
2608 嘉里大榮,2000/11/04,-2.907
2609 陽明,2000/11/04,-3.3582
2610 華航,2000/11/04,-0.9132
2611 志信,2000/11/04,-3.2895
2612 中航,2000/11/04,-2.5316
2613 中櫃,2000/11/04,-2.8846
2614 東森,2000/11/04,-3.252
2615 萬海,2000/11/04,-3.3493
2616 山隆,2000/11/04,-0.7407
2617 台航,2000/11/04,-3.1646
2618 長榮航,2000/11/04,-1.2712
2701 萬企,2000/11/04,-0.4566
2702 華園,2000/11/04,0
2704 國賓,2000/11/04,5.0725
2705 六福,2000/11/04,-1.4706
2706 第一店,2000/11/04,0
2707 晶華,2000/11/04,0
2801 彰銀,2000/11/04,1.7143
2809 京城銀,2000/11/04,0
2812 台中銀,2000/11/04,-1.2346
2816 旺旺保,2000/11/04,-2.521
2820 華票,2000/11/04,-3.1496
2823 中壽,2000/11/04,-3.3149
2832 台產,2000/11/04,1.0753
2834 臺企銀,2000/11/04,-2.0161
2836 高雄銀,2000/11/04,1.8868
2838 聯邦銀,2000/11/04,-3.2
2841 台開,2000/11/04,-1.1976
2845 遠東銀,2000/11/04,-1.4315
2849 安泰銀,2000/11/04,-1.7857
2850 新產,2000/11/04,-2.6738
2851 中再保,2000/11/04,-0.6536
2855 統一證,2000/11/04,-2.9762
2901 欣欣,2000/11/04,-1.8293
2903 遠百,2000/11/04,-2.9787
2904 匯僑,2000/11/04,-1.4085
2905 三商,2000/11/04,-0.6369
2906 高林,2000/11/04,-1.5152
2908 特力,2000/11/04,-0.641
2910 統領,2000/11/04,-1.3158
2911 麗嬰房,2000/11/04,-2.3669
2912 統一超,2000/11/04,-1.6393
2913 農林,2000/11/04,-3.3898
2915 潤泰全,2000/11/04,-0.6289
3002 歐格,2000/11/04,4.4586
3010 華立,2000/11/04,-3.1847
3011 今皓,2000/11/04,-3.4682
3019 亞光,2000/11/04,-3.3708
3021 鴻名,2000/11/04,-3.3149
3024 憶聲,2000/11/04,-0.3876
3026 禾伸堂,2000/11/04,-3.211
3027 盛達,2000/11/04,-2.8571
3028 增你強,2000/11/04,-2.8986
3029 零壹,2000/11/04,-3.3003
3033 威健,2000/11/04,-6.4516
3035 智原,2000/11/04,-2.1552
3036 文曄,2000/11/04,-1.4286
3037 欣興,2000/11/04,6.3084
3041 揚智,2000/11/04,-3.268
3045 台灣大,2000/11/04,-2.963
3046 建碁,2000/11/04,-3.4884
3052 夆典,2000/11/04,0
4306 炎洲,2000/11/04,6.8966
4414 如興,2000/11/04,6.8783
4526 東台,2000/11/04,-3.3019
5007 三星,2000/11/04,-0.616
5203 訊連,2000/11/04,-3.4783
5388 中磊,2000/11/04,-3.1818
5434 崇越,2000/11/04,-3.2051
5515 建國,2000/11/04,-3.3708
5519 隆大,2000/11/04,1.4151
5521 工信,2000/11/04,0
5522 遠雄,2000/11/04,-1.4164
5525 順天,2000/11/04,-1.7857
5607 遠雄港,2000/11/04,-3.1026
6005 群益證,2000/11/04,-3.2258
6141 柏承,2000/11/04,0.8147
6183 關貿,2000/11/04,-3.3058
6191 精成科,2000/11/04,-3.3333
8926 台汽電,2000/11/04,-3.0864
9902 台火,2000/11/04,-2.8846
9904 寶成,2000/11/04,-3.4221
9905 大華,2000/11/04,-1.1628
9906 欣巴巴,2000/11/04,-3.3333
9907 統一實,2000/11/04,-2.5641
9908 大台北,2000/11/04,0.9524
9910 豐泰,2000/11/04,-3.125
9911 櫻花,2000/11/04,-3.3333
9912 偉聯,2000/11/04,-2.5
9914 美利達,2000/11/04,-1.6722
9917 中保科,2000/11/04,-3.4392
9918 欣天然,2000/11/04,-1.4286
9919 康那香,2000/11/04,-2.6042
9921 巨大,2000/11/04,-3.3735
9924 福興,2000/11/04,-3.2864
9925 新保,2000/11/04,0
9926 新海,2000/11/04,-2.3077
9927 泰銘,2000/11/04,-0.5682
9928 中視,2000/11/04,-1.0471
9929 秋雨,2000/11/04,-0.4695
9930 中聯資源,2000/11/04,0
9931 欣高,2000/11/04,-3.1646
9933 中鼎,2000/11/04,-1.8727
9934 成霖,2000/11/04,-0.6711
9935 慶豐富,2000/11/04,0
9937 全國,2000/11/04,0.3521
9940 信義,2000/11/04,4.9383
9941 裕融,2000/11/04,-1.1494
9945 潤泰新,2000/11/04,0.6565
Y9999 加權指數,2000/11/03,3.0216
1101 台泥,2000/11/03,2.381
1102 亞泥,2000/11/03,1.1696
1103 嘉泥,2000/11/03,0.7194
1104 環泥,2000/11/03,3.4483
1108 幸福,2000/11/03,3.2609
1109 信大,2000/11/03,6.6914
1110 東泥,2000/11/03,-1.5267
1201 味全,2000/11/03,1.9355
1203 味王,2000/11/03,0
1210 大成,2000/11/03,3.5533
1213 大飲,2000/11/03,-1.1628
1215 卜蜂,2000/11/03,-1.8182
1216 統一,2000/11/03,0.4651
1217 愛之味,2000/11/03,6.4327
1218 泰山,2000/11/03,-2.6786
1219 福壽,2000/11/03,-0.2033
1220 台榮,2000/11/03,-2.0979
1225 福懋油,2000/11/03,0
1227 佳格,2000/11/03,0
1229 聯華,2000/11/03,1.8868
1231 聯華食,2000/11/03,-3.3582
1232 大統益,2000/11/03,1.5385
1233 天仁,2000/11/03,1.4019
1234 黑松,2000/11/03,0.3344
1235 興泰,2000/11/03,1.2821
1236 宏亞,2000/11/03,4.2683
1301 台塑,2000/11/03,0
1303 南亞,2000/11/03,1.7588
1304 台聚,2000/11/03,1.5152
1305 華夏,2000/11/03,-3.4836
1307 三芳,2000/11/03,-1.7442
1308 亞聚,2000/11/03,4.698
1309 台達化,2000/11/03,-1.4925
1310 台苯,2000/11/03,0.5435
1312 國喬,2000/11/03,2.2422
1313 聯成,2000/11/03,-2.5641
1314 中石化,2000/11/03,-0.8333
1315 達新,2000/11/03,-0.7874
1316 上曜,2000/11/03,-3.4783
1319 東陽,2000/11/03,0
1321 大洋,2000/11/03,0
1323 永裕,2000/11/03,3.6232
1324 地球,2000/11/03,3.1128
1325 恒大,2000/11/03,2.1739
1326 台化,2000/11/03,2
1402 遠東新,2000/11/03,1.0563
1409 新纖,2000/11/03,6.7227
1410 南染,2000/11/03,0
1413 宏洲,2000/11/03,0.2985
1414 東和,2000/11/03,3.9604
1416 廣豐,2000/11/03,2.2222
1417 嘉裕,2000/11/03,4.0201
1418 東華,2000/11/03,5.8394
1419 新紡,2000/11/03,6.7416
1423 利華,2000/11/03,-1.6393
1432 大魯閣,2000/11/03,6.7485
1434 福懋,2000/11/03,1.9481
1435 中福,2000/11/03,0.9709
1436 華友聯,2000/11/03,2.8571
1437 勤益控,2000/11/03,5.8824
1438 三地開發,2000/11/03,-0.3236
1439 中和,2000/11/03,-1.7045
1440 南紡,2000/11/03,0.7371
1441 大東,2000/11/03,1.2931
1442 名軒,2000/11/03,3.0303
1443 立益,2000/11/03,0
1444 力麗,2000/11/03,0.8
1445 大宇,2000/11/03,2.7586
1446 宏和,2000/11/03,1.4493
1447 力鵬,2000/11/03,6.8235
1449 佳和,2000/11/03,0
1451 年興,2000/11/03,3.0822
1452 宏益,2000/11/03,6.8558
1453 大將,2000/11/03,0
1454 台富,2000/11/03,1.6129
1455 集盛,2000/11/03,1.2146
1456 怡華,2000/11/03,0
1457 宜進,2000/11/03,4.329
1459 聯發,2000/11/03,6.6225
1460 宏遠,2000/11/03,4
1463 強盛,2000/11/03,6.8182
1464 得力,2000/11/03,-0.3344
1465 偉全,2000/11/03,4.9383
1466 聚隆,2000/11/03,-2.6786
1467 南緯,2000/11/03,2.8369
1468 昶和,2000/11/03,3.1579
1470 大統新創,2000/11/03,0
1471 首利,2000/11/03,0.9804
1472 三洋紡,2000/11/03,2.7322
1473 台南,2000/11/03,0.2703
1474 弘裕,2000/11/03,0.5376
1475 業旺,2000/11/03,1.6393
1503 士電,2000/11/03,4.8128
1504 東元,2000/11/03,2.8302
1506 正道,2000/11/03,-0.4405
1507 永大,2000/11/03,0.8475
1512 瑞利,2000/11/03,-0.8016
1513 中興電,2000/11/03,-0.9662
1514 亞力,2000/11/03,-1.0309
1515 力山,2000/11/03,0.5102
1516 川飛,2000/11/03,2.8571
1517 利奇,2000/11/03,-3.3333
1519 華城,2000/11/03,-2.6667
1521 大億,2000/11/03,-1.0309
1522 堤維西,2000/11/03,1.5385
1524 耿鼎,2000/11/03,2.1505
1525 江申,2000/11/03,-0.3891
1526 日馳,2000/11/03,1.6529
1527 鑽全,2000/11/03,2.3256
1528 恩德,2000/11/03,-2.5
1529 樂士,2000/11/03,-2.1277
1530 亞崴,2000/11/03,5.5556
1531 高林股,2000/11/03,4.4828
1532 勤美,2000/11/03,2.2857
1535 中宇,2000/11/03,0
1536 和大,2000/11/03,1.9417
1538 正峰,2000/11/03,-0.7752
1540 喬福,2000/11/03,-0.8333
1603 華電,2000/11/03,2.5974
1604 聲寶,2000/11/03,4.0441
1605 華新,2000/11/03,3.7267
1608 華榮,2000/11/03,-1.6787
1609 大亞,2000/11/03,0
1611 中電,2000/11/03,-3.2967
1612 宏泰,2000/11/03,2.4752
1614 三洋電,2000/11/03,6.7568
1615 大山,2000/11/03,6.9767
1616 億泰,2000/11/03,-2.459
1617 榮星,2000/11/03,-1.0695
1618 合機,2000/11/03,-2.9412
1701 中化,2000/11/03,-0.5882
1702 南僑,2000/11/03,3.0303
1707 葡萄王,2000/11/03,-3.3058
1708 東鹼,2000/11/03,6.4865
1709 和益,2000/11/03,0.8889
1710 東聯,2000/11/03,2.6455
1711 永光,2000/11/03,0
1712 興農,2000/11/03,4.5455
1713 國化,2000/11/03,0
1714 和桐,2000/11/03,0.7407
1717 長興,2000/11/03,6.6298
1718 中纖,2000/11/03,0.7663
1720 生達,2000/11/03,0
1721 三晃,2000/11/03,1.5385
1722 台肥,2000/11/03,-1.25
1723 中碳,2000/11/03,1.3029
1724 台硝,2000/11/03,-0.9009
1725 元禎,2000/11/03,-0.7692
1726 永記,2000/11/03,5.3763
1727 中華化,2000/11/03,0
1730 花仙子,2000/11/03,-3.0534
1731 美吾華,2000/11/03,3.1621
1732 毛寶,2000/11/03,-2.2099
1733 五鼎,2000/11/03,-3.3333
1734 杏輝,2000/11/03,-1.5957
1735 日勝化,2000/11/03,1.4493
1802 台玻,2000/11/03,2.9126
1805 寶徠,2000/11/03,-0.3436
1806 冠軍,2000/11/03,-0.625
1808 潤隆,2000/11/03,0
1809 中釉,2000/11/03,-1.1628
1810 和成,2000/11/03,-2.9412
1903 士紙,2000/11/03,6.8396
1904 正隆,2000/11/03,1.3158
1905 華紙,2000/11/03,2.6515
1906 寶隆,2000/11/03,0
1907 永豐餘,2000/11/03,5.0505
1909 榮成,2000/11/03,5.3571
2002 中鋼,2000/11/03,0.5319
2006 東和鋼鐵,2000/11/03,3.3175
2007 燁興,2000/11/03,0.4082
2008 高興昌,2000/11/03,-3.4205
2009 第一銅,2000/11/03,1.7316
2010 春源,2000/11/03,-0.6993
2012 春雨,2000/11/03,-3.4574
2013 中鋼構,2000/11/03,5.1724
2014 中鴻,2000/11/03,1.5038
2015 豐興,2000/11/03,0
2017 官田鋼,2000/11/03,6.2147
2020 美亞,2000/11/03,1.3793
2022 聚亨,2000/11/03,-0.3745
2023 燁輝,2000/11/03,1.8349
2024 志聯,2000/11/03,6.3584
2025 千興,2000/11/03,-0.7937
2027 大成鋼,2000/11/03,6.5089
2028 威致,2000/11/03,0.6098
2029 盛餘,2000/11/03,4.1199
2030 彰源,2000/11/03,1.8182
2031 新光鋼,2000/11/03,1.9704
2032 新鋼,2000/11/03,-1.7647
2033 佳大,2000/11/03,-3.4247
2034 允強,2000/11/03,1.992
2102 泰豐,2000/11/03,-2.0942
2103 台橡,2000/11/03,2.6786
2104 國際中橡,2000/11/03,2.4096
2105 正新,2000/11/03,-1.3575
2106 建大,2000/11/03,-3.2468
2107 厚生,2000/11/03,2.3077
2108 南帝,2000/11/03,1.9108
2109 華豐,2000/11/03,-2.6738
2201 裕隆,2000/11/03,0.939
2204 中華,2000/11/03,4.4444
2206 三陽工業,2000/11/03,0
2207 和泰車,2000/11/03,0.4854
2301 光寶科,2000/11/03,2.5862
2302 麗正,2000/11/03,-3.2258
2303 聯電,2000/11/03,5.9322
2305 全友,2000/11/03,-3.4951
2308 台達電,2000/11/03,6.6038
2312 金寶,2000/11/03,6.7308
2313 華通,2000/11/03,6.7797
2314 台揚,2000/11/03,6.3492
2316 楠梓電,2000/11/03,6.7797
2317 鴻海,2000/11/03,6.7797
2321 東訊,2000/11/03,6.5217
2323 中環,2000/11/03,-0.5882
2324 仁寶,2000/11/03,6.6667
2327 國巨,2000/11/03,6.6406
2328 廣宇,2000/11/03,-2.0408
2329 華泰,2000/11/03,-3.2967
2330 台積電,2000/11/03,5.7971
2331 精英,2000/11/03,3.5971
2332 友訊,2000/11/03,6.8627
2337 旺宏,2000/11/03,6.3158
2338 光罩,2000/11/03,4.4025
2340 光磊,2000/11/03,-1.7857
2342 茂矽,2000/11/03,2.2222
2344 華邦電,2000/11/03,6.9401
2345 智邦,2000/11/03,6.9588
2347 聯強,2000/11/03,2.2388
2348 海悅,2000/11/03,0
2349 錸德,2000/11/03,1.6807
2351 順德,2000/11/03,-0.9217
2352 佳世達,2000/11/03,6.7839
2353 宏碁,2000/11/03,3.8217
2354 鴻準,2000/11/03,2.0979
2355 敬鵬,2000/11/03,4.8
2356 英業達,2000/11/03,-2.7431
2357 華碩,2000/11/03,0.5988
2358 廷鑫,2000/11/03,-1.9868
2359 所羅門,2000/11/03,0
2360 致茂,2000/11/03,4
2362 藍天,2000/11/03,0
2363 矽統,2000/11/03,6.7568
2364 倫飛,2000/11/03,-2.6316
2365 昆盈,2000/11/03,6.7961
2367 燿華,2000/11/03,-2.1127
2368 金像電,2000/11/03,5.3812
2369 菱生,2000/11/03,5.3381
2371 大同,2000/11/03,4.0741
2373 震旦行,2000/11/03,-0.4785
2374 佳能,2000/11/03,2.8881
2375 凱美,2000/11/03,0
2376 技嘉,2000/11/03,-1.3605
2377 微星,2000/11/03,-1.6807
2379 瑞昱,2000/11/03,3.6885
2380 虹光,2000/11/03,6.2992
2382 廣達,2000/11/03,0
2383 台光電,2000/11/03,2.9787
2385 群光,2000/11/03,-1.5385
2387 精元,2000/11/03,3.6364
2388 威盛,2000/11/03,-0.4608
2390 云辰,2000/11/03,6.9767
2392 正崴,2000/11/03,6.6225
2393 億光,2000/11/03,0
2395 研華,2000/11/03,4.2735
2397 友通,2000/11/03,3.3003
2399 映泰,2000/11/03,-3.0837
2401 凌陽,2000/11/03,6.993
2402 毅嘉,2000/11/03,6.5327
2404 漢唐,2000/11/03,6.8966
2405 浩鑫,2000/11/03,2.5
2406 國碩,2000/11/03,-3.012
2408 南亞科,2000/11/03,-3.4483
2409 友達,2000/11/03,3.6101
2412 中華電,2000/11/03,4.5455
